#genes:460
#downstream:1000	upstream:1000	body:1000	bin size:10	unscaled 5 prime:0	unscaled 3 prime:0
genes:460	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage	demo_rmM_peakcall_coverage
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.787e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	1.503e+04	0	0	0	3.962e+04	4.235e+04	0	0	0	0	0	0	0	0	0	0	0	1.184e+04	9.289e+04	4.098e+04	2.641e+04	5.555e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.005e+04	1.202e+05	2.277e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.196e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.916e+04	9.289e+04	4.098e+04	0	0	4.827e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	4.645e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.174e+04	4.88e+04	1.411e+04	0	4.41e+04	2.234e+04	9.289e+04	1.676e+04	0	5.291e+04	0	1.764e+04	0	0	0	0	0	1.146e+04	1.499e+04	0	2.058e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.351e+04	2.411e+04	0	0	0	2.646e+04	0	2.646e+04	0	0	0	0	0	0	0	0	2.646e+04	0	2.352e+04	1.367e+04	3.924e+04	0	0	0	0	0	2.058e+04	0	0	0	0	1.758e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	2.787e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.503e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	2.787e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.503e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	2.787e+04	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.787e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	1.858e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	9.289e+04	9.289e+04	8.825e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	1.106e+04	0	0	0	0	0	0	0	0	0	0	0	0	4645	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	3.019e+04	0	0	0	0	0	0	0	0	5.308e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	2.787e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9289	9.289e+04	9.289e+04	9.289e+04	6.714e+04	0	0	0	0	0	0	0	1.446e+04	5.486e+04	0	0	0	0	0	1.186e+04	3.961e+04	0	0	0	3.298e+04	1.354e+04	0	0	0	0	1.779e+04	0	0	0	6.239e+04	1.127e+05	8913	0	0	0	1.779e+04	0	0	3.328e+04	1.147e+05	2.436e+04	0	0	0	0	0	4151	1.367e+04	0	0	0	0	0	0	0	0	0	5.803e+04	1.723e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.368e+04	2.555e+04	0	0	0	6.536e+04	0	0	0	0	0	0	1.604e+04	6.516e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.363e+04	0	0	0	0	0	2.651e+04	1.385e+04	5.177e+04	6.299e+04	1704	3.665e+04	3.281e+04	7635	0	0	0	5.113e+04	0	0	0	0	3.818e+04	0	0	0	0	0	0	0	0	0	0	0	1.11e+05	1.491e+05	1.202e+05	6.647e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	6.69e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9289	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	8.36e+04	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.574e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	3.716e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.123e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	6.323e+04	2.425e+04	0	0	0	0	2.911e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.608e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.608e+04	0	6.306e+04	3.881e+04	2.959e+04	1.075e+05	7.422e+04	0	0	8732	3.988e+04	0	0	0	0	2.668e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.077e+05	1.133e+05	0	0	0	8.028e+04	3.137e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.645e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	4.645e+04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.431e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	1.301e+05	1.393e+05	1.393e+05	6.503e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	4.645e+04	2.528e+04	0	1.806e+04	1.705e+04	1003	0	0	0	0	1.204e+04	0	2608	1.545e+04	0	2207	4.795e+04	0	0	0	0	0	1.204e+04	0	0	1.806e+04	2.408e+04	0	6.581e+04	1.665e+04	9.289e+04	1.063e+04	9.289e+04	1.003e+04	1.206e+04	0	0	0	0	0	0	0	0	0	4.615e+04	0	0	0	0	2.207e+04	3.611e+04	0	1.404e+04	0	0	0	0	0	0	1.605e+04	2.413e+04	0	3.912e+04	2.809e+04	0	4.414e+04	0	5.63e+04	7.464e+04	1.164e+04	0	6.842e+04	9831	0	0	4.294e+04	1.667e+05	7.042e+04	7.123e+04	1.986e+04	7641	1.043e+04	5.257e+04	6.781e+04	1.404e+04	0	0	5228	3.872e+04	6.079e+04	3.672e+04	1.304e+04	2.026e+04	4.795e+04	0	0	0	0	3.772e+04	1.244e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	1.18e+05	2.845e+04	0	0	3.749e+04	0	0	0	0	9.248e+04	1.933e+05	2.762e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.248e+04	6.026e+04	0	0	0	0	4.059e+04	9.289e+04	8748	0	0	0	0	4.728e+04	7.825e+04	5.858e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.301e+04	9.289e+04	9.289e+04	5.874e+04	0	0	0	0	0	0	2.511e+04	2.887e+04	4582	0	0	2.343e+04	1.021e+05	0	0	7113	3.891e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.858e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04	9.289e+04
